product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
Orange Flavour Hot Chocolate,79.0,8.9,1.1,0.13,0.0,1.2,3.1,10,6,1,1,0,1,1,18,2,16,D
Purevitality nutritional shake vanilla,428.5714286,4.761904762,11.9047619,1.785714286,0.0,14.28571429,47.61904762,10,4,10,10,0,5,5,34,10,24,E
Blenheim Ginger Ale Hot,48.0,11.55,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Non Alcoholic Beverage,135.0,35.96,0.0,0.15748,0.0,0.0,0.0,10,10,0,1,0,0,0,21,0,21,E
Pristine sparkling water,0.0,1.69,0.0,0.0775,0.0,0.0,0.0,0,2,0,0,0,0,0,2,0,2,B
Michigan hard cider,44.0,0.0,0.0,0.0,100.0,0.0,0.0,7,0,0,0,10,0,0,7,10,-3,A
Organic sparkling tree water,1.0,0.56,0.0,0.0,0.28,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Kikin Kombucha Butterfly Lavender,11.01321586,2.643171806,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Kickin’ Kombucha Pink Tropics,17.62114537,3.964757709,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Cranberry Lemonade,38.0,7.5,0.0,0.0,83.75,0.8,0.0,6,6,0,0,10,1,0,12,11,1,B
Cranberry Iced Tea,33.0,6.25,0.0,0.005,68.75,0.8,0.0,5,5,0,0,4,1,0,10,5,5,C
Organic goji tea,14.0,1.69,0.0,0.0475,25.0,0.3,0.68,1,2,0,0,0,0,0,3,0,3,C
Fruit-punch,7.0,1.06,0.0,0.06,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"Orange drinking water, orange",6.0,1.06,0.0,0.06,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Cranberry Lemonade,38.0,7.63,0.0,0.0,83.685,0.8,0.0,6,6,0,0,10,1,0,12,11,1,B
The Grateful Red Kombucha,16.85393258,2.996254682,0.0,0.0,0.0,0.0,1.123595506,3,2,0,0,0,0,0,5,0,5,C
Strawberry Pineapple Lemonade,42.19409283,6.329113924,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,11,0,11,D
Lowfat milk,46.6,5.08,0.636,0.132,0.0,0.0,3.39,7,4,0,1,0,0,2,12,2,10,C
Chocolate Lowfat Milk,79.36507937,6.172839506,0.661375661,0.209435626,0.0,0.0,4.409171076,10,5,0,2,0,0,2,17,2,15,D
Lowfat Chocolate Milk,75.0,12.5,0.62,0.14,0.0,0.0,3.33,10,9,0,1,0,0,2,20,2,18,D
"Lipton, tea & honey, iced green tea mix, blackberry pomegranate flavor with other natural flavor",250.0,50.0,0.0,0.0,0.443892045,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Tea & Honey, Iced Green Tea Mix, Mango Pineapple Flavor With Other Natural Flavor",263.0,52.63,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Iced Green Tea, Blackberry Pomegranate",250.0,50.0,0.0,0.0,0.443892045,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Lipton, liquid iced black tea mix, tropical mango flavor with other natural flavor",333.0,33.33,0.0,0.0,0.52734375,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Iced Tea Lemonade Flavor With Other Natural Flavor, K-Cup Pods",281.0,56.25,0.0,0.0,2.734375,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Liquid Iced Tea Mix,333.0,33.33,0.0,1.6675,0.17578125,0.0,0.0,10,10,0,10,0,0,0,30,0,30,E
"Lipton, liquid iced black tea mix, lemon flavor with other natural flavor",333.0,33.33,0.0,0.0,0.347222222,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Black cherry soda,47.0,12.78,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Cola,48.0,12.68,0.0,0.0025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, raspberry ginger ale soda, raspberry ginger ale",42.0,10.42,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Super chill, ginger ale soda, raspberry",42.0,10.42,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Cherry flavored cola, cherry",48.0,12.68,0.0,0.0025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,42.0,11.67,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Citrus flavored soda, citrus",50.0,13.33,0.0,0.0,5.729166667,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,42.0,11.39,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Lemon Lime Flavored Soda, Lemon Lime",39.0,10.56,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Soda,53.0,13.89,0.0,0.0,0.703125,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Orange,52.78,14.44,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Classic cola,42.0,11.83,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Citrus flavored soda, citrus",51.0,13.52,0.0,0.0,5.729166667,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Soda,42.0,11.55,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Lemon lime flavored soda, lemon lime",39.0,10.7,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Grape soda, grape",54.0,14.08,0.0,0.0,0.703125,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Soda,53.52,14.65,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Super chill, root beer",45.0,12.39,0.0,0.0075,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Ginger Ale,39.0,10.0,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Ginger ale naturally flavored soda, ginger ale",37.0,9.86,0.0,0.0025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Root beer,45.0,12.39,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Classic cola, classic",42.0,11.83,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Citrus flavored soda, citrus",51.0,13.52,0.0,0.0,5.729166667,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Dr. Chill Soda,42.0,11.55,0.0,0.0025,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Grape Soda, Grape",54.0,14.08,0.0,0.0025,0.703125,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Orange flavored soda, orange",54.0,14.65,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Ginger ale, ginger",37.0,9.86,0.0,0.0025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Root Beer,45.0,12.39,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, orange soda, orange",54.0,14.58,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Super chill, root beer",50.0,12.92,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, soda, lemon lime",42.0,11.25,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Super chill, classic cola",46.0,12.08,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, grape soda, grape",50.0,12.92,0.0,0.0,1.805555556,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, ginger ale, ginger",38.0,10.0,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Super chill, pineapple soda, pineapple",50.0,13.75,0.0,0.0,0.0,0.0,0.0,7,10,0,0,0,0,0,17,0,17,D
"Super chill, fruit punch soda, fruit punch",46.0,12.92,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Cream soda,45.0,12.39,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,51.0,13.8,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Black cherry soda, black cherry",48.0,12.96,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Cream Soda,45.07,12.39,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Strawberry soda, strawberry",51.0,13.8,0.0,0.0025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Soda,51.0,13.52,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Soda,48.0,12.96,0.0,0.0025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Flavored strawberry soda, strawberry",50.0,13.61,0.0,0.0,0.0,0.0,0.0,7,10,0,0,0,0,0,17,0,17,D
Crisp & refreshing tonic water,130.0,34.0,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Cream soda, cream",44.0,12.22,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,51.0,13.52,0.0,0.0025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Peach flavored soda, peach",48.0,12.96,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, new choice cola",45.0,12.11,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Black cherry soda, black cherry",48.0,12.96,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Fruit punch soda, fruit punch",48.0,12.68,0.0,0.0025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super pineapple flavored soda, pineapple",51.0,13.52,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Tonic water,37.0,9.58,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Peach flavored soda, peach",48.0,12.96,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Super chill, soda, peach",50.0,12.92,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Sparkling cheery pomegranate,0.0,0.42,0.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"Supervalu, super chill ice sparkling water beverage, cucumber, melon",0.0,0.42,0.0,0.0,23.75,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Soda,54.0,14.65,0.0,0.0025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Classic Cola,45.0,11.83,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Soda,48.0,12.96,0.0,0.0025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,39.0,10.14,0.0,0.0025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Soda,54.0,14.08,0.0,0.0025,0.703125,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Super chill, flavored soda, lemon lime",39.0,10.7,0.0,0.02,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Pink lemonade drink, pink lemonade",25.0,5.42,0.0,0.01,11.53846154,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Brewed sweet tea,31.0,7.5,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Sparkling italian soda,47.0,11.39,0.0,0.02,17.8475,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Sparkling italian soda,42.0,10.28,0.0,0.025,27.5,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Cold brew coffee,15.0,2.08,0.0,0.0,0.0,0.0,0.42,3,2,0,0,0,0,0,5,0,5,C
Cold brew coffee,14.0,2.03,0.0,0.0,0.0,0.0,0.34,1,2,0,0,0,0,0,3,0,3,C
Iced espresso coffee beverage,62.0,8.64,0.62,0.08,0.0,0.5,2.72,9,6,0,0,0,0,1,15,1,14,D
Iced espresso coffee beverage,59.0,8.64,0.62,0.08,0.0,0.5,2.72,9,6,0,0,0,0,1,15,1,14,D
"Pineapple soda, pineapple",51.0,13.52,0.0,0.0,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Super chill, crisp & refreshing tonic water",37.0,9.58,0.0,0.0025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Cherry cola, cherry",48.0,12.68,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Soda,48.0,12.96,0.0,0.0,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Strawberry lemonade flavored juice cocktail from concentrate, strawberry lemonade",38.0,9.17,0.0,0.03,12.085,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Organic Strawberry Lemonade,50.0,12.91666667,0.0,0.03125,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Fruit punch,20.0,5.0,0.0,0.045,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Orange drink,20.0,5.0,0.0,0.045,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Fruit punch,12.0,2.92,0.0,0.0375,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Punch,12.0,2.92,0.0,0.0375,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
"Clover valley, juice drink, green apple punch",12.0,2.92,0.0,0.0375,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Tropical punch,12.0,2.92,0.0,0.0375,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Juice drink,12.0,2.92,0.0,0.0375,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Pediatric shake balanced nutrition,100.0,7.5,0.42,0.095,3.75,0.4,2.92,10,6,0,1,0,0,1,17,1,16,D
Root Beer Soda,58.0,14.58,0.0,0.03,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Shoprite, apple cider",46.0,11.67,0.0,0.0375,33.33333333,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shoprite, soda, cola, cola",48.0,11.83,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shoprite, soda, ginger ale",39.0,9.86,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Shoprite, soda, grape",56.0,14.08,0.0,0.0175,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Shoprite, soda, orange",56.0,14.08,0.0,0.015,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Shoprite, caffeine free soda, root beer, root beer",51.0,12.39,0.0,0.0175,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shoprite, up-rite, caffeine free soda, lemon-lime, lemon-lime",45.0,11.27,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shoprite, caffeine free soda, creme",56.0,13.52,0.0,0.015,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Shoprite, soda, cola, cola",46.0,11.67,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shoprite, caffeine free soda, ginger ale",42.0,10.0,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Shoprite, soda, orange",58.0,14.17,0.0,0.015,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Shoprite, mixer, half & half, half & half",42.0,10.42,0.0,0.015,8.333333333,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Ginger ale,39.0,9.72,0.0,0.025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Shoprite, soda, cherry cola, cherry cola",54.0,13.33,0.0,0.015,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shoprite, caffeine free soda, creme",54.0,13.75,0.0,0.015,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Shoprite, up-rite, caffeine free soda, lemon-lime, lemon-lime",46.0,11.25,0.0,0.0,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Shoprite, caffeine free soda, root beer, root beer",50.0,12.5,0.0,0.015,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Shoprite, soda, pineapple, pineapple",62.0,15.0,0.0,0.02,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Shoprite, soda, fruit punch, fruit punch",58.0,14.17,0.0,0.015,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Shoprite, soda, grape",58.0,14.17,0.0,0.015,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
"Shoprite, soda, black cherry, black cherry",54.0,13.33,0.0,0.015,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shoprite, soda, mountain charge citrus, mountain charge citrus",46.0,12.5,0.0,0.005,11.36363636,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Organic lemonade,54.0,13.33,0.0,0.0375,5.8325,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Shoprite, italian soda, lemon, lemon",50.0,12.5,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Iced Tea Mix,407.4074074,88.88888889,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Natural lemon iced tea mix,407.4074074,88.88888889,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Sparkling cider 100% apple juice from concentrate, apple",50.0,12.5,0.0,0.0075,18.75,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Nutritional Shake,105.0,9.28,0.42,0.2,4.64,0.0,3.8,10,7,0,2,0,0,2,19,2,17,D
"Shoprite, nutritional shake, vanilla",105.0,9.7,0.42,0.21,2.5,0.0,3.8,10,7,0,2,0,0,2,19,2,17,D
Chocolate Milk,62.5,10.0,0.625,0.21875,0.0,0.0,3.333333333,9,7,0,2,0,0,2,18,2,16,D
Chocolate milk,87.5,9.583333333,2.083333333,0.239583333,0.0,0.0,3.333333333,10,7,2,2,0,0,2,21,2,19,E
"Orange soda, orange",56.0,14.08,0.0,0.025,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Caffeine free ginger ale, ginger",39.0,9.86,0.0,0.025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Price rite, cola",48.0,11.55,0.0,0.0175,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Price rite, soda, orange",56.0,14.08,0.0,0.015,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Price rite, black cherry soda, black cherry",54.0,13.24,0.0,0.0175,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
"Price rite, creme soda",56.0,13.52,0.0,0.015,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
"Price rite, soda, ginger ale",39.0,9.86,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Cola,48.0,11.83,0.0,0.0025,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Ginger Ale,39.0,9.86,0.0,0.0025,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Soda,59.0,15.49,0.0,0.0275,0.0,0.0,0.0,9,10,0,0,0,0,0,19,0,19,E
Soda,56.0,14.08,0.0,0.0175,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Iced tea mixed,211.5384615,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,10,0,10,C
Organic italian soda,42.0,9.58,0.0,0.03,9.58,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
"Central market, organic italian soda",33.0,7.92,0.0,0.03,17.71,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
"Central market, organic italian soda, muscat grape",50.0,12.08,0.0,0.03,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Central market, organic italian soda, passion fruit strawberry",46.0,11.25,0.0,0.0525,11.25,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Sweetened Black Iced Tea, Bright Citrus",222.0,55.56,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Blueberry Ginger Kombucha,10.57082452,2.536997886,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Kombucha,10.57082452,1.691331924,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Organic & Raw Kombucha,7.399577167,0.845665962,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,2,0,2,B
Organic and Raw Kombucha,9.513742072,1.268498943,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,2,0,2,B
Root Beer,44.44444444,12.22222222,0.0,0.024305556,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Kombucha,10.57082452,2.536997886,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Kombucha Matcha Lime,10.57082452,2.536997886,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Kombucha - Mango Jalapeño,12.68498943,3.382663848,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Strawberry Basil Kombucha,10.57082452,2.536997886,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Original cola,46.0,12.4,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Chocolate milk,75.0,12.0,0.0,0.0,0.0,0.0,3.8,10,9,0,0,0,0,2,19,2,17,D
"H-e-b, dr. b soda",41.0,11.26,0.0,0.04,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Cold Brew,8.474576271,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,B
Fruit punch,263.1578947,0.0,0.0,4.605263158,0.0,0.0,0.0,10,0,0,10,0,0,0,20,0,20,E
peach iced tea,333.3333333,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,10,0,10,C
Refresco soda,39.0,10.7,0.0,0.0325,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"H-e-b, sparkling carbonated beverage, strawberry watermelon",12.0,2.65,0.0,0.025,2.65,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
h-e-b pure can sugar original cola,45.0,12.39,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Kombucha,10.57082452,1.479915433,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,2,0,2,B
Tepache Kombucha,12.68498943,0.845665962,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,2,0,2,B
Kombucha,14.79915433,2.114164905,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
Original Cola,45.0,12.39,0.0,0.025,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
chocolate milk,72.03389831,9.745762712,1.271186441,0.211864407,0.0,0.423728814,3.389830508,10,7,1,2,0,0,2,20,2,18,D
organics vanilla low fat milk,59.3220339,9.322033898,0.63559322,0.116525424,0.0,0.0,3.389830508,9,7,0,1,0,0,2,17,2,15,D
Nutritional shake,52.30769231,0.307692308,0.307692308,0.223076923,0.0,0.307692308,9.230769231,8,1,0,2,0,0,5,11,5,6,C
Caffeine free soda,39.0,10.7,0.0,0.0325,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Low Fat Chocolate Milk,75.0,12.08333333,0.625,0.130208333,0.0,0.0,3.75,10,9,0,1,0,0,2,20,2,18,D
Peach icr tea,363.6363636,86.36363636,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Nutritional Drink,92.82700422,6.329113924,0.421940928,0.189873418,0.0,0.0,3.797468354,10,5,0,2,0,0,2,17,2,15,D
Cold brew,33.33333333,66.66666667,0.0,0.0,0.0,0.0,0.0,5,10,0,0,0,0,0,15,0,15,D
Twist Naturally Flavored Lemon Lime Soda,39.43661972,10.70422535,0.0,0.031690141,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Cola, low calorie soda",6.0,1.41,0.0,0.0175,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Low calorie soda,6.0,1.41,0.0,0.025,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Old fashioned low calorie soda,6.0,1.41,0.0,0.025,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"H-e-b, sparkling carbonated beverage, pineapple, coconut",12.0,2.65,0.0,0.025,2.65,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Red soda,6.0,1.41,0.0,0.025,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Low calorie soda,6.0,1.41,0.0,0.0175,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Kids nutritional shake,75.75757576,8.181818182,1.363636364,0.136363636,0.0,1.212121212,3.03030303,10,6,1,1,0,1,1,18,2,16,D
Organic Sparkling Prickly Pear,12.1,3.03,0.0,0.0114,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Peach iced tea,50.50505051,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,8,0,8,C
Fruit punch naturally and artificially flavored drink mix,39.21568627,0.0,0.0,4.411764706,0.0,0.0,0.0,6,0,0,10,0,0,0,16,0,16,D
Italian sparkling water,5.917159763,0.0,0.0,0.147928994,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
"Cafe Ole Coffee, Mocha",400.0,40.0,6.67,3.0,0.0,6.7,6.67,10,10,6,10,0,5,4,36,9,27,E
"H-e-b, citrus rush soda",54.0,14.17,0.0,0.025,5.999098558,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Chocolate Milk,91.7,11.7,2.08,0.198,0.0,0.0,3.75,10,8,2,2,0,0,2,22,2,20,E
Chocolate Milk,93.02325581,11.62790698,2.114164905,0.195560254,0.0,0.0,3.805496829,10,8,2,2,0,0,2,22,2,20,E
Chocolate milk,91.66666667,11.66666667,2.083333333,0.197916667,0.0,0.0,3.75,10,8,2,2,0,0,2,22,2,20,E
Chocolate milk,220.0,28.0,5.0,19.0,0.0,0.0,9.0,10,10,4,10,0,0,5,34,5,29,E
Chocolate Milk,83.0,10.83,1.88,0.2075,0.0,0.4,3.33,10,8,1,2,0,0,2,21,2,19,E
Liquid Drink Enhancer,125.0,0.0,0.0,1.25,0.0,0.0,0.0,10,0,0,10,0,0,0,20,0,20,E
100% Pure Cider,58.0,12.92,0.0,0.0,0.0,0.0,0.42,9,9,0,0,0,0,0,18,0,18,D
Sparkling cider,60.0,13.2,0.0,0.0,0.0,0.0,0.4,9,9,0,0,0,0,0,18,0,18,D
Organic HONEYCRISP Cider,58.33333333,12.91666667,0.0,0.0,0.0,0.0,0.416666667,9,9,0,0,0,0,0,18,0,18,D
