product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,nutriscore_grade
"Food lion, club soda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
White grape sparkling water,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
Iced coffee,58.0,9.58,0.83,0.13,0.0,0.2,0.83,e
Sweet & creamy iced coffee,58.0,9.58,0.83,0.125,0.0,0.0,0.83,e
Lemonade,46.0,11.25,0.0,0.0381,4.0625,0.0,0.0,e
Chill black raspberry flavored sparkling water beverage,2.0,0.4,0.0,0.0,23.4375,0.0,0.0,c
"Food lion, juice, orange, mango, orange, mango",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Chill, kiwi-strawberry",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Food lion, seltzer water, lemon lime, lemon lime",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
Seltzer Water,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
Mandarin Orange Seltzer Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Food lion, diet cola",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Diet Mountain Lion Soda,0.0,0.0,0.0,0.025,0.36057692307692,0.0,0.0,b
Diet Ginger Ale,1.0,0.0,0.0,0.025,0.0,0.0,0.0,b
"Food lion, peach flavored soda, peach",48.0,12.96,0.0,0.025,0.0,0.0,0.0,e
"Food lion, diet dr. perky, diet dr. perky soda",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
"Food lion, soda, black cherry",51.0,12.96,0.0,0.0275,1.40625,0.0,0.0,e
"Food lion, soda, strawberry",48.0,12.68,0.0,0.025,0.0,0.0,0.0,e
Soda,48.0,12.96,0.0,0.025,0.0,0.0,0.0,e
Soda,39.0,10.42,0.0,0.025,0.0,0.0,0.0,e
Caffeine free root beer,45.0,12.39,0.0,0.0075,0.0,0.0,0.0,e
Dr. Perky Soda,42.0,11.55,0.0,0.025,0.0,0.0,0.0,e
"Food lion, rip roarin' fruit punch, caffeine free, fruit punch",54.0,13.52,0.0,0.025,0.0,0.0,0.0,e
"Food lion, mountain lion, flavored soda, citrus",54.0,13.24,0.0,0.0425,5.72916666666667,0.0,0.0,e
"Food lion, flavored grape soda, grape",48.0,12.96,0.0,0.025,1.80555555555556,0.0,0.0,e
Caffeine Free Soda,54.0,14.65,0.0,0.025,0.0,0.0,0.0,e
"Food lion, original cola, authentic",42.0,11.83,0.0,0.025,0.0,0.0,0.0,e
"Food lion, omazing orange, soda, orange",54.0,14.58,0.0,0.0375,0.0,0.0,0.0,e
"Food lion, authentic original cola",42.0,11.67,0.0,0.0375,0.0,0.0,0.0,e
"Food lion, ragin' grape, grape soda",50.0,12.92,0.0,0.0375,1.80555555555556,0.0,0.0,e
Diet Soda,0.0,0.0,0.0,0.025,0.36057692307692,0.0,0.0,b
Original flavored beverage,54.0,13.52,0.0,0.05,0.0,0.0,0.0,e
Cream Soda,45.0,12.39,0.0,0.025,0.0,0.0,0.0,e
"Food lion, ragin' grape, grape soda",49.0,13.14,0.0,0.025,0.0,0.0,0.0,e
Soda,48.0,12.96,0.0,0.025,1.80555555555556,0.0,0.0,e
Diet Cola,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,b
Soda,54.0,14.65,0.0,0.025,0.0,0.0,0.0,e
Orange pineapple soda,48.0,12.96,0.0,0.025,0.0,0.0,0.0,e
Root Beer,45.0,12.39,0.0,0.0075,0.0,0.0,0.0,e
Soda,42.0,11.55,0.0,0.025,0.0,0.0,0.0,e
Fruit punch soda,54.0,13.52,0.0,0.025,0.0,0.0,0.0,e
"Food lion, mountain lion, citrus flavored soda with other natural flavors",54.0,13.24,0.0,0.0425,2.86458333333334,0.0,0.0,e
Smooth flavor soda,42.0,11.39,0.0,0.025,0.0,0.0,0.0,e
Soda,54.0,14.65,0.0,0.025,0.0,0.0,0.0,e
Authentic cola,42.0,11.83,0.0,0.025,0.0,0.0,0.0,e
Soda,51.0,13.8,0.0,0.025,5.72916666666667,0.0,0.0,e
Caffeine Free Soda,39.0,10.42,0.0,0.025,0.0,0.0,0.0,e
Drinking Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Distilled water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Lemonade,46.0,10.83,0.0,0.005,10.83,0.0,0.0,e
Chocolate Milk,91.7,11.7,3.33,0.198,0.0,0.0,3.33,c
Lowfat Chocolate Milk,67.796610169492,10.734463276836,0.70621468926554,0.22598870056497,0.0,0.28248587570621,3.6723163841808,b
Classic sweet tea,42.0,10.0,0.0,0.025,0.0,0.0,0.0,e
Sweet Tea,42.0,10.42,0.0,0.025,0.0,0.0,0.0,e
Sweet Tea,46.0,11.67,0.0,0.02,0.0,0.0,0.0,e
"Food lion, sparkling beverage, lemonade, lemonade",1.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Sparkling beverage,1.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Classic brewed sweet tea,33.0,8.33,0.0,0.0,0.0,0.0,0.0,e
Unsweetened brewed tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Assorted flavor blasts juice drinks, assorted",42.0,10.55,0.0,0.02,0.0,0.0,0.0,e
Blackberry Raspberry Sparkling Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Soda,54.0,13.24,0.0,0.035,2.86458333333334,0.0,0.0,e
"Diet Soda, Orange",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Smooth Flavor Dr. Perky Soda,42.0,11.55,0.0,0.0254,0.0,0.0,0.0,e
"Food lion, ragin' grape, grape soda",48.0,12.96,0.0,0.025,1.80555555555556,0.0,0.0,e
"Food lion, caffeine free soda, orange, pineapple",48.0,12.96,0.0,0.025,0.0,0.0,0.0,e
"Food lion, soda, fruit punch",54.0,13.52,0.0,0.025,0.0,0.0,0.0,e
"Food lion, seltzer water, black cherry, black cherry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Food lion, sparkling water beverage, pink grapefruit, pink grapefruit",0.0,0.0,0.0,0.0,2.5,0.0,0.0,b
"Food lion, sparkling water beverage, lemon, lemon",0.0,0.0,0.0,0.0,23.75,0.0,0.0,b
"Food lion, sparkling water beverage, cherry lime, cherry lime",0.0,0.42,0.0,0.0,28.75,0.0,0.0,b
Pasteurized Lemonade,46.0,10.83,0.0,0.005,5.41499999999999,0.0,0.0,e
"Juice beverage from concentrate, strawberry lemonade",33.0,8.33,0.0,0.0375,6.49038461538462,0.0,0.0,e
Cold brew coffee,1.0,0.0,0.0,0.0425,0.0,0.0,0.28,b
Donut blend cold brew coffee,1.0,0.0,0.0,0.0425,0.0,0.0,0.28,b
Breakfast blend cold brew coffee,1.0,0.0,0.0,0.045,0.0,0.0,0.28,b
Double Espresso 100 Percent Pure Instant Coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Grape artificially flavored drink mix,294.11764705882,0.0,0.0,2.2058823529412,0.0,0.0,0.0,e
Root beer,48.0,11.83,0.0,0.0075,0.0,0.0,0.0,e
Soda,51.0,12.96,0.0,0.025,0.0,0.0,0.0,e
Soda,39.0,9.58,0.0,0.0075,9.58,0.0,0.0,e
Cream soda,39.0,9.58,0.0,0.0075,0.0,0.0,0.0,e
Sweet tea,31.0,8.06,0.0,0.0,0.0,0.0,0.0,e
Brewed sweet tea,31.0,8.06,0.0,0.0,0.0,0.0,0.0,e
Brewed slightly sweet tea,25.0,6.11,0.0,0.0,0.0,0.0,0.0,d
Slightly sweet brewed tea,25.0,6.11,0.0,0.0,0.0,0.0,0.0,d
Raspberry Lemonade,45.833333333333,11.25,0.0,0.010416666666667,11.25,0.0,0.0,e
Vanilla nutritional shake plus,148.0,8.44,0.42,0.2325,6.72,0.0,5.49,e
"Seltzer water, orange vanilla",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Seltzer water, cranberry lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Strawberry Whole Milk,91.7,11.7,1.88,0.109,0.0,0.0,2.92,c
Organic protein shake,55.0,1.82,0.3,0.1025,25.0,1.5,3.33,d
Organic protein shake,55.0,1.82,0.45,0.1025,48.0769230769231,1.5,3.33,c
"Calnaturale, svelte, organic protein shake, cappuccino",55.0,1.82,0.3,0.1025,25.0,1.5,3.33,d
"Calnaturale, svelte, hello beautiful organic protein shake, chocolate",55.0,1.82,0.45,0.1025,25.0,1.5,3.33,d
"Calnaturale, svelte, organic protein shake, french vanilla",55.0,1.82,0.3,0.1025,25.0,1.5,3.33,d
"Calnaturale, svelte, organic protein shake",55.0,1.82,0.45,0.1025,48.0769230769231,1.5,3.33,c
Iced Tea & Lemonade,357.0,71.43,0.0,0.0,0.0,0.0,0.0,e
"Indulgio, Pomegranate Iced Tea",357.0,71.43,0.0,0.0,0.0,0.0,0.0,e
Hostess Variety Pack Cappuccino & Hot Cocoa,466.66666666667,33.333333333333,23.333333333333,3.1666666666667,0.0,0.0,0.0,e
"Santa cruz organic, sparkling beverage, root beer, root beer",42.0,9.97,0.0,0.0075,2.60416666666666,0.0,0.0,e
"Santa cruz organic, lemonade",37.0,9.01,0.0,0.0075,8.0075,0.0,0.0,e
"Santa cruz organic, carbonated beverage, rose hip infused early grey tea lemonade",28.0,6.76,0.0,0.0075,15.0,0.0,0.0,d
Rose hip infused earl grey tea lemonade,25.0,5.07,0.0,0.015,12.5,0.0,0.0,d
Organic Limeade,42.0,10.0,0.0,0.01,18.75,0.0,0.0,e
Santa cruz organic mango lemonade,33.333333333333,8.75,0.0,0.0052083333333333,8.75,0.0,0.0,e
Organic Peach Lemonade,38.0,9.17,0.0,0.005,9.17,0.0,0.0,e
Flavored Beverage,42.0,10.42,0.0,0.005,0.0,0.0,0.0,e
Organic Lemonade,38.0,9.17,0.0,0.005,8.1275,0.0,0.0,e
Organic Strawberry Lemonade,38.0,9.17,0.0,0.005,16.255,0.0,0.0,e
Organic raspberry lemonade,91.2,23.0,0.0,0.005,25.5,0.0,0.0,e
Organic Half & Half Iced Tea Lemonade,33.333333333333,8.75,0.0,0.0052083333333333,8.75,0.0,0.0,e
Lemonade,38.0,9.17,0.0,0.005,7.08500000000001,0.0,0.0,e
Limeade,42.0,9.58,0.0,0.01,4.99999999999999,0.0,0.0,e
Organic Lemonade,37.5,9.1666666666667,0.0,0.0052083333333333,8.12500000000004,0.0,0.0,e
Organic blueberry lemonade,37.5,9.5833333333333,0.0,0.010416666666667,8.43749999999996,0.0,0.0,e
"Ginger lemonade lemon and ginger flavored beverage from concentrate, ginger lemonade",38.0,9.58,0.0,0.005,4.79,0.0,0.0,e
"Day's, Grape Soda, Grape",54.0,13.33,0.0,0.02,0.0,0.0,0.0,e
"Day's, Pineapple Soda",50.0,12.5,0.0,0.02,0.0,0.0,0.0,e
"Day's, Fruit Punch Soda",50.0,12.08,0.0,0.02,0.0,0.0,0.0,e
Soda,53.0,20.0,0.0,0.0425,0.0,0.0,0.0,e
"Danone, dairy drink",79.0,11.79,1.09,0.0825,0.363984375000001,0.0,1.75,b
Oikos Pro protein,60.8108,4.3919,0.1689,0.143581,4.26194615384617,0.0,8.4459,e
Cultured dairy drink,60.8108,4.0541,0.1689,0.143581,2.02705,0.0,8.4459,e
"Vanilla caffeinated & cultured dairy drink, vanilla",64.0,6.42,0.17,0.1425,0.0,0.0,8.45,e
Probiotic drink with bifidus,77.0,12.08,0.97,0.085,2.90125,0.0,2.9,e
Activia Dailies Blueberry,75.268817204301,10.752688172043,1.0752688172043,0.13440860215054,0.0,1.0752688172043,3.2258064516129,e
Dannon dairy drink mango flavored,100.0,13.75,0.0,0.1796875,2.44001116071429,0.0,4.375,e
ACTIVIA STRAWBERRY BANANA PROBIOTIC DRINK,77.0,10.628019323671,0.96618357487923,0.13888888888889,2.86935999773579,0.96618357487923,3.3816425120773,e
Protein shake,44.0,3.72,0.0,0.1275,0.0,1.7,4.05,d
Un-Sweet Black Bright & Mellow Cold Brew Coffee,4.17,0.0,0.0,0.00694,0.0,0.0,0.278,b
Chocolate Flavoured Milk,72.0,10.0,1.2,0.0975,0.0,0.9,3.3,b
Gatorade Fierce,24.0,6.0,0.0,0.12,0.0,0.0,0.0,d
Punch de fruta,240.0,6.0,0.0,0.0,0.0,0.0,0.0,e
"100% apple cider from concentrate, apple",50.0,11.67,0.0,0.025,16.6666666666667,0.0,0.0,e
"100% apple cider from concentrate with added vitamin c, apple cider",50.0,11.67,0.0,0.0375,16.6666666666667,0.0,0.0,e
Strawberry lemonade from concentrate,42.0,10.42,0.0,0.0375,10.21,0.0,0.0,e
"Mango lemonade, mango",42.0,10.0,0.0,0.0375,10.0,0.0,0.0,e
Diet brewed tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Lemonade from concentrate, lemonade",47.0,11.42,0.0,0.0,5.355,0.0,0.0,e
Cola,45.0,12.11,0.0,0.025,0.0,0.0,0.0,e
"Original seltzer water, original",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Tonic water,36.0,9.44,0.0,0.015,0.0,0.0,0.0,e
Diet tonic water,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,b
Club soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Peach soda,47.0,12.78,0.0,0.0,0.0,0.0,0.0,e
Lemonade,54.0,13.33,0.0,0.0375,5.8325,0.0,0.0,e
"Brewed sweet tea, sweet",33.0,8.75,0.0,0.0,0.0,0.0,0.0,e
"Food club, wild mountain, citrus flavored soda, citrus, citrus",51.0,13.8,0.0,0.025,0.0,0.0,0.0,e
"Dr. wow, soda",42.0,11.55,0.0,0.025,0.0,0.0,0.0,e
"Food club, diet cola, calorie free",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Flavored drink,51.0,13.8,0.0,0.0025,0.0,0.0,0.0,e
Caffeine free soda,48.0,12.96,0.0,0.025,0.0,0.0,0.0,e
Caffeine free root beer,48.0,13.24,0.0,0.025,0.0,0.0,0.0,e
"Strawberry caffeine free soda, strawberry",61.0,14.72,0.0,0.025,0.0,0.0,0.0,e
"100% unsweetened apple cider from concentrate, apple",46.0,11.67,0.0,0.03,16.6666666666667,0.0,0.0,e
"Caffeine free fruit punch artificially flavored soda, fruit punch",48.0,12.68,0.0,0.0,0.0,0.0,0.0,e
Soda,54.0,13.28,0.0,0.025,0.0,0.0,0.0,e
Diet ginger ale,0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
"Light chai tea latte concentrate, light chai tea latte",25.0,5.56,0.0,0.0275,0.0,0.0,0.0,d
"Lemon lime seltzer water, lemon lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Mandarin orange seltzer water, mandarin orange",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Raspberry seltzer water, raspberry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Root beer,48.0,12.96,0.0,0.0325,0.0,0.0,0.0,e
"100% apple cider from concentrate, apple",46.0,11.67,0.0,0.0375,25.0,0.0,0.0,e
"Raspberry seltzer water, raspberry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Wild cherry seltzer water, wild cherry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Drinking Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Red cream soda,48.0,12.96,0.0,0.0,0.0,0.0,0.0,e
Cola,42.0,11.83,0.0,0.0,0.0,0.0,0.0,e
Caffeine free soda,54.0,14.65,0.0,0.0,0.0,0.0,0.0,e
Soda,45.0,12.39,0.0,0.0,0.0,0.0,0.0,e
Tonic water,36.0,9.44,0.0,0.0,0.0,0.0,0.0,e
Diet tonic water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Food club, wild mountain, citrus flavored soda, citrus, citrus",52.0,13.8,0.0,0.025,5.68181818181818,0.0,0.0,e
"Cherry cola, cherry",47.0,12.5,0.0,0.0,0.0,0.0,0.0,e
Cola,42.0,11.67,0.0,0.0,0.0,0.0,0.0,e
"Dr. wow, soda, dr. wow",42.0,11.39,0.0,0.0,0.0,0.0,0.0,e
"Dr. wow, diet soda",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Ginger ale,39.0,10.28,0.0,0.0,0.0,0.0,0.0,e
Grape artificially flavored soda,47.0,12.78,0.0,0.0,1.80555555555556,0.0,0.0,e
"Lemon lime flavored soda, lemon lime",39.0,10.56,0.0,0.0,0.0,0.0,0.0,e
"Diet lemon lime flavored soda, diet lemon lime",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Orange caffeine free soda, orange",53.0,13.06,0.0,0.0,0.0,0.0,0.0,e
Caffeine Free Root Beer,44.0,12.22,0.0,0.0,0.0,0.0,0.0,e
"Food club, caffeine & calorie free diet root beer",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Cola soda, cola",42.0,11.83,0.0,0.0,0.0,0.0,0.0,e
Calorie Free Diet Cola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Food club, zero calorie cola",0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Vanilla Cream Soda, Vanilla Cream",51.0,13.52,0.0,0.025,0.0,0.0,0.0,e
"Dr. wow, soda, dr. wow",42.0,11.55,0.0,0.0,0.0,0.0,0.0,e
"Caffeine free ginger ale soda, ginger ale",39.0,10.42,0.0,0.0,0.0,0.0,0.0,e
"Caffeine free grape artificially flavored soda, grape",54.0,13.8,0.0,0.025,0.0,0.0,0.0,e
Caffeine Free Lemon Lime Flavored Soda,39.44,10.7,0.0,0.0,0.0,0.0,0.0,e
"Caffeine free orange flavored soda, orange",54.0,14.65,0.0,0.0,0.0,0.0,0.0,e
Caffeine Free Root Beer Soda,47.89,12.68,0.0,0.025,0.0,0.0,0.0,e
Wild mountain,51.0,13.52,0.0,0.0,5.76923076923077,0.0,0.0,e
Topcare slim suprême poudre chocolat,110.0,10.0,0.5,4.4,0.0,2.0,0.0,e
"Caffeine free peach flavored soda, peach",48.0,12.96,0.0,0.0,0.0,0.0,0.0,e
"Wild mountain, citrus flavored soda",54.0,13.28,0.0,0.0,1.42045454545455,0.0,0.0,e
Caffeine free oragance naturally flavored soda,54.0,13.8,0.0,0.025,0.0,0.0,0.0,e
Grape artificially flavored soda,54.0,13.8,0.0,0.025,0.0,0.0,0.0,e
Root beer soda,48.0,12.68,0.0,0.025,0.0,0.0,0.0,e
"Lemon lime flavored soda, lemon lime",39.0,10.7,0.0,0.0,0.0,0.0,0.0,e
Ginger ale flavored caffeine free soda,37.0,9.32,0.0,0.025,0.0,0.0,0.0,e
Caffeine free peach naturally & artificially flavored soda,48.0,12.68,0.0,0.025,0.0,0.0,0.0,e
Soda,48.0,12.68,0.0,0.0,0.0,0.0,0.0,e
Pink lemonade,51.0,13.8,0.0,0.0425,0.0,0.0,0.0,e
"Fruit punch artificially flavored soda, fruit punch",48.0,12.68,0.0,0.0,0.0,0.0,0.0,e
Vanilla Cream Artificially Flavored Soda,45.07,12.39,0.0,0.0,0.0,0.0,0.0,e
"Red cream soda, red cream",48.0,12.96,0.0,0.0,0.0,0.0,0.0,e
"Wild mountain, citrus flavored soda, citrus",51.0,13.52,0.0,0.0,5.76923076923077,0.0,0.0,e
Artificially flavored soda,48.0,12.96,0.0,0.0,1.80555555555556,0.0,0.0,e
Soda,39.0,10.7,0.0,0.0,0.0,0.0,0.0,e
"Wild mountain, citrus flavored soda, citrus",50.0,13.33,0.0,0.0,5.76923076923077,0.0,0.0,e
Artificially flavored soda,50.0,13.33,0.0,0.0,0.0,0.0,0.0,e
"Diet wild mountain citrus flavored soda, citrus",0.0,0.0,0.0,0.025,2.5,0.0,0.0,b
"Wild mountain, calorie free citrus flavored diet soda, citrus",0.0,0.0,0.0,0.0,2.5,0.0,0.0,b
"Diet wild mountain, citrus flavored soda, citrus",0.0,0.0,0.0,0.0,2.5,0.0,0.0,b
Diet dr. wow soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Red cream soda, red cream",51.0,12.71,0.0,0.0,0.0,0.0,0.0,e
Lemonade,50.0,11.67,0.0,0.015,5.835,0.0,0.0,e
"Raspberry lemonade from concentrate, raspberry lemonade",46.0,11.25,0.0,0.015,15.3125,0.0,0.0,e
Sparkling Carbonated Water Beverage,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
"Sparkling carbonated water beverage, strawberry",0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Sparkling Water Beverage,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Cola,44.0,11.8,0.0,0.0175,0.0,0.0,0.0,e
Diet Cola,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Wild Mountain Soda,52.0,13.6,0.0,0.0175,5.97355769230769,0.0,0.0,e
Regular Cola,44.0,11.8,0.0,0.0175,0.0,0.0,0.0,e
"Wild mountain, citrus flavored soda, citrus",52.0,13.6,0.0,0.0175,5.97355769230769,0.0,0.0,e
Dr. Wow Soda,42.0,11.4,0.0,0.0175,0.0,0.0,0.0,e
Brewed Sweet Tea,36.0,9.25,0.0,0.0175,0.0,0.0,0.0,e
Brewed Diet Iced Tea,0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
Pediatric shake,101.26582278481,4.6413502109705,0.21097046413502,0.09493670886076,2.32067510548525,0.42194092827004,2.9535864978903,e
Original Vanilla Nutrition Shake,92.827004219409,4.2194092827004,0.42194092827004,0.22151898734177,2.1097046413502,0.42194092827004,3.7974683544304,e
Nutrition shake plus,146.0,8.33,0.42,0.23,4.165,0.0,5.42,e
Nutrition Shake Plus,147.67932489451,8.4388185654008,0.42194092827004,0.22151898734177,4.2194092827004,0.0,6.7510548523207,e
Sparkling water,0.0,0.0,0.0,0.0,23.6111111111111,0.0,0.0,b
"Orange mango sparkling water, orange mango",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Kiwi strawberry sparkling water, kiwi strawberry",0.0,0.0,0.0,0.0,23.8095238095238,0.0,0.0,b
"Pink grapefruit sparkling water, pink grapefruit",0.0,0.0,0.0,0.0,2.5,0.0,0.0,b
Coconut flavored sparkling water beverage,2.0,0.4,0.0,0.0,11.7647058823529,0.0,0.0,c
"Lemonade sparkling water, lemonade",0.0,0.0,0.0,0.0,23.75,0.0,0.0,b
Sparkling water,0.0,0.42,0.0,0.005,23.6111111111111,0.0,0.0,b
"Lemon naturally flavored purified water beverage, lemon",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Orange naturally flavored purified water beverage, orange",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Grape naturally flavored purified water beverage, grape",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Peach naturally flavored purified water beverage, peach",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
"Strawberry naturally flavored purified water beverage, strawberry",0.0,0.0,0.0,0.0025,0.0,0.0,0.0,b
Caffeine free strawberry flavored soda,62.146892655367,14.971751412429,0.0,0.024717514124294,0.0,0.0,0.0,e
"Unsweetened brewed iced tea, unsweetened",0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
Mixed berry glucose shot,117.0,25.0,0.0,0.0425,0.0,0.0,0.0,e
Lemonade from concentrate,45.833333333333,10.833333333333,0.0,0.010416666666667,3.95833333333325,0.0,0.0,e
Raspberry lemonade from concentrate,45.833333333333,11.25,0.0,0.010416666666667,15.3125,0.0,0.0,e
"Sweetened brewed iced tea, sweetened",33.0,8.61,0.0,0.015,0.0,0.0,0.0,e
Market organic chai tea latte concentrate,50.0,11.666666666667,0.0,0.027777777777778,0.0,0.0,0.0,e
"London fog tea latte concentrate, london fog tea latte",44.0,10.0,0.0,0.035,0.0,0.0,0.0,e
"100% unsweetened apple cider from concentrate with added vitamin c, apple",50.0,11.67,0.0,0.025,16.6666666666667,0.0,0.0,e
"Vanilla cream flavored caffeine free soda, vanilla cream",50.0,13.33,0.0,0.035,0.347222222222221,0.0,0.0,e
Cherry cola flavored soda,45.0,11.3,0.0,0.0325,0.0,0.0,0.0,e
"Raspberry pomegranate kombucha, raspberry pomegranate",19.0,5.0,0.0,0.0,32.1428571428571,0.0,0.0,d
"Mango guava kombucha, mango guava",19.0,5.0,0.0,0.0,2.5,0.0,0.0,d
"Blood orange kombucha, blood orange",19.0,5.0,0.0,0.0,0.0,0.0,0.0,d
"Grapefruit sage kombucha, grapefruit sage",19.0,5.0,0.0,0.0,0.0,0.0,0.0,d
"Yuzu lemon kombucha, yuzu lemon",17.0,4.52,0.0,0.0,17.5,0.0,0.0,d
"Fruit punch caffeine free soda, fruit punch",42.0,10.28,0.0,0.0,0.0,0.0,0.0,e
100% Orange Juice Frozen Concentrate With Calcium,0.0,0.0,0.0,0.0,60.0,0.0,0.0,e
Drink,25.0,5.83,0.0,0.01,2.8125,0.0,0.0,d
Sparkling Botanical Beverage,40.0,9.58,0.0,0.005,0.0,0.0,0.0,e
"Frisa, Sparkling Botanical Beverages, Ginger Hibiscus",40.0,9.58,0.0,0.005,4.79,0.0,0.0,e
"Fresh pressed 100% apple cider, apple",50.0,10.83,0.0,0.025,0.0,0.0,0.0,e
Fresh pressed 100% apple cider,50.0,10.83,0.0,0.025,0.0,0.0,0.0,e
100% Apple Cider,50.0,10.83,0.0,0.025,0.0,0.0,0.0,e
100% apple cider,50.0,10.83,0.0,0.025,0.0,0.0,0.0,e
"Pressed Apple, Apricot & Doughnut Peach",45.0,9.3,0.1,0.1,83.0,0.3,0.5,c
Spirit of Summer Iced Tea - Spanish Peach,12.0,2.7,0.1,0.1,23.0,0.1,0.1,c
Protein shakes,64.0,6.08,0.17,0.195,0.0,1.7,5.07,e
"Protein shakes, raspberry cheesecake",64.0,6.08,0.17,0.2025,0.0,1.7,5.07,e
"Protein shakes, strawberry",64.0,6.08,0.17,0.2025,0.0,1.7,5.07,e
"Protein shakes, chocolate mocha",64.0,6.08,0.17,0.1975,0.0,1.7,5.07,e
"Protein shakes, vanilla cappuccino",64.0,6.08,0.17,0.1975,0.0,1.7,5.07,e
"Kellogg's, k protein shake, strawberry, strawberry",61.0,6.08,0.17,0.195,3.04,1.7,3.38,e
Protein shakes milk chocolate,63.85,6.08,0.34,0.1981,0.0,1.7,5.07,e
Protein shakes french vanilla gluten free,61.15,6.08,0.34,0.1981,0.0,1.7,3.38,e
Special K Protein Shake,64.189189189189,6.0810810810811,0.16891891891892,0.23648648648649,0.0,1.6891891891892,5.0675675675676,e
"Protein shakes, milk chocolate",64.0,6.08,0.17,0.195,0.0,1.7,5.07,e
"Kellogg's, special k, protein shake, strawberry banana, strawberry banana",64.0,6.08,0.17,0.185,3.04,1.7,3.38,e
"Protein shake, chocolate malt",64.0,6.08,0.17,0.185,3.04,1.7,3.38,e
"Rich chocolate protein shake, rich chocolate",64.0,6.08,0.17,0.1775,3.04,1.7,3.38,e
Protein shakes,64.0,6.08,0.17,0.2025,0.0,1.7,5.07,e
"Protein breakfast shake, vanilla",61.0,6.08,0.17,0.185,3.04,1.7,3.38,e
"Protein breakfast shake, strawberry",61.0,6.08,0.17,0.185,3.04,1.7,3.38,e
"Cafe-inspired protein shakes, vanilla cappuccino",64.0,6.08,0.17,0.21,0.0,1.7,5.07,e
Special k protein cafe-inspired shakes chocolate mocha,63.85,6.08,0.34,0.2134,0.0,1.69,5.07,e
"Protein breakfast shake, chocolate mocha",64.0,6.08,0.17,0.1775,3.04,1.7,3.38,e
Chocolate milk,70.833333333333,12.5,0.625,0.17708333333333,0.0,0.0,3.3333333333333,e
Green tea,29.0,7.5,0.0,0.01,0.0,0.0,0.0,e
Southern style sweet tea,38.0,9.58,0.0,0.01,0.0,0.0,0.0,e
Southern style lemonade,55.0,11.84,0.0,0.01,32.1428571428571,0.0,0.0,e
