product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
Boost Rich Chocolate,101.2658228,6.329113924,0.421940928,0.242616034,1.582278481,0,8.438818565,10,5,0,2,0,0,5,17,5,12,D
"Complete nutritional drink, strawberry bliss",101,6.33,0.42,0.21,1.5825,0,6.33,10,5,0,2,0,0,3,17,3,14,D
"Advanced nutritional drink, creamy vanilla",93,5.06,0.42,0.19,2.53,0.4,9.28,10,4,0,2,0,0,5,16,5,11,D
Max Men,49.23076923,0.307692308,0.307692308,0.230769231,0.076923077,0,9.230769231,7,1,0,2,0,0,5,10,5,5,C
"Very vanilla complete nutritional drink, very vanilla",152,9.28,0.84,0.21,2.396210938,1.3,5.91,10,7,0,2,0,1,3,19,4,15,D
Boost,151.8987342,10.12658228,0.843881857,0.210970464,0.001525879,0,5.907172996,10,7,0,2,0,0,3,19,3,16,D
Boost Plus Complete Nutritional Drink Rich Chocolate - 6 PK,151.8987342,10.12658228,0.843881857,0.210970464,2.567796238,1.3,5.907172996,10,7,0,2,0,1,3,19,4,15,D
Boost,151.8987342,8.438818565,0.843881857,0.210970464,2.228305391,0.421940928,5.907172996,10,6,0,2,0,0,3,18,3,15,D
High protein complete nutritional drink rich chocolate,105.4852321,4.641350211,0.421940928,0.232067511,1.160337553,0,8.438818565,10,4,0,2,0,0,5,16,5,11,D
Complete nutritional drink,101.27,6.33,0.42,0.2358,1.5825,0,8.44,10,5,0,2,0,0,5,17,5,12,D
High protein complete nutritional drink creamy strawberry,105.4852321,4.641350211,0.421940928,0.232067511,1.160337553,0,8.438818565,10,4,0,2,0,0,5,16,5,11,D
Boost kid essential,101.2658228,3.797468354,0.421940928,0.158227848,0,0,2.953586498,10,3,0,1,0,0,1,14,1,13,D
Kid Essentials For Growing Strong!,101.2658,3.7975,0.4219,0.15822775,0,0.8,2.9536,10,3,0,1,0,1,1,14,2,12,D
Cola,45,10.99,0,0.0075,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,42,10.42,0,0.0075,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Soda,51,12.39,0,0.025,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Root Beer,45,11.55,0,0.0275,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"C&C, Soda, Peach",50,12.08,0,0.025,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"C&C, Flavored Soda, Cotton Candy",50,12.5,0,0.02,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"C&C, Soda, Green Apple",50,12.08,0,0.03,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Soda, blue raspberry",45,11.27,0,0.045,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Crush, soda, blue raspberry, blue raspberry",46,11.25,0,0.0475,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Crush, soda, orange",54,14.17,0,0.0525,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Caffeine free soda,54,14.08,0,0.05,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Crush, soda, cherry",46,12.5,0,0.0525,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Crush, soda, orange, orange",54,14.17,0,0.0525,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Diet soda, orange",6,1.67,0,0.0525,0.180288462,0,0,0,2,0,0,0,0,0,2,0,2,B
Caffeine free soda,54,14.08,0,0.045,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Crush, soda, lime",54,14.17,0,0.0475,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Crush, soda, lime, lime",54,14.17,0,0.0475,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Sweetened brewed tea,33,8.33,0,0.01,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Brewed tea,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Enhanced Alkaline Water + Electrolytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Traditional lemonade with pulp, lemonade",50,12.08,0,0.005,12.08,0,0,7,9,0,0,0,0,0,16,0,16,D
"Unsweetened brewed tea, unsweetened",0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Sweetened brewed tea, sweetened",33,8.61,0,0.015,0,0,0,5,6,0,0,0,0,0,11,0,11,D
"Raspberry lemonade with pulp, raspberry",46,11.25,0,0.01,15.3125,0,0,7,8,0,0,0,0,0,15,0,15,D
Replenish fruit punch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Ruby red grapefruit seltzer, ruby red grapefruit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blackberry tangerine seltzer, blackberry tangerine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cherry pomegranate seltzer, cherry pomegranate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Coconut seltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
mandarin orange sparkling water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Price chopper, sparkling freeze water beverage, black raspberry",0,0,0,0,23.61111111,0,0,0,0,0,0,0,0,0,0,0,0,B
Summer Sweet Iced Tea Drink Mix,318,81.82,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Lemonade with pulp,46,10.83,0,0.01,14.7875,0,0,7,8,0,0,0,0,0,15,0,15,D
Spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Langers, apple cider",51,10.97,0,0.015,0,0,0,8,8,0,0,0,0,0,16,0,16,D
Green tea,38,9.7,0,0.015,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Lemonade,46.41350211,11.39240506,0,0.015822785,30,0,0,7,8,0,0,0,0,0,15,0,15,D
Pink Lemonade,46,10,0,0.015,32.95454545,0,0,7,7,0,0,0,0,0,14,0,14,D
"Langers, blood orange lime, naturally flavored sparkling water with a hint of fruit juice",0,0.42,0,0.015,23.86996621,0,0,0,1,0,0,0,0,0,1,0,1,B
"Langers, sparkling water, mayer lemon",0,0,0,0.015,23.52941176,0,0,0,0,0,0,0,0,0,0,0,0,B
"Langers, naturally flavored sparkling water with a hint of fruit juice, white peach",0,0.42,0,0.015,25.90460526,0,0,0,1,0,0,0,0,0,1,0,1,B
"Langers, hibiscus green tea",0,0.42,0,0.015,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Tart cherry limeade,46,11.81,0,0.015,5.7975,0,0,7,8,0,0,0,0,0,15,0,15,D
Lemonade,45.8,10,0,0.0159,15,0,0,7,7,0,0,0,0,0,14,0,14,D
Organic ginger beer,38,8.86,0,0.015,12.445,0,0,6,6,0,0,0,0,0,12,0,12,D
Organic unfiltered apple cider vinegar beverage,25,6.2,0,0.01,18.75,0,0,4,5,0,0,0,0,0,9,0,9,C
100% apple cider vinegar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Organic sparkling water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Fragile Planet Organic, Organic Lemonade",46,10.13,0,0.015,25,0,0,7,7,0,0,0,0,0,14,0,14,D
Organic limeade,42,10.13,0,0.015,20,0,0,6,7,0,0,0,0,0,13,0,13,D
Organic lemonade,42,10.13,0,0.015,26.04166667,0,0,6,7,0,0,0,0,0,13,0,13,D
"Langers, ginger ale",47,11.94,0,0,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Agua Fresca,39,9.18,0,0.015,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Langers, agua fresca flavored water + juice beverage, tamarind",56,13.53,0,0.015,0,0.5,0,8,10,0,0,0,0,0,18,0,18,D
Agua Fresca,4,0.72,0,0.015,20,0,0,0,1,0,0,0,0,0,1,0,1,B
"Langers, agua fresca lite",4,0.72,0,0.015,0,0,0,0,1,0,0,0,0,0,1,0,1,B
"Langers, agua fresca lite flavored water + juice beverage, tamarind tamarino",4,0.72,0,0.015,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Apple cider,50,10.83,0,0.025,100,0,0,7,8,0,0,10,0,0,15,10,5,C
"Welch's, grape lemonade",58,13.75,0,0.0525,16.66666667,0,0,9,10,0,0,0,0,0,19,0,19,E
10 fl oz 100% juice - apple,140,11.19,0,0.0125,66.66666667,0,0,10,8,0,0,4,0,0,18,4,14,D
10 fl oz juice cocktail - cranberry,170,13.56,0,0.0075,16.07142857,0,0,10,10,0,0,0,0,0,20,0,20,E
"Passion fruit lemonade and white grape flavored fruit juice cocktail blend from concentrate, passion fruit lemonade",58,14.17,0,0.01,19.44444444,0,0,9,10,0,0,0,0,0,19,0,19,E
Welch´s Fruit Punch,40,9.83,0,0.025,2,0,0,6,7,0,0,0,0,0,13,0,13,D
"Welch's, sparkling soda, grape",58,13.75,0,0.0375,5.46875,0,0,9,10,0,0,0,0,0,19,0,19,E
"Welch's, sparkling strawberry soda, strawberry",58,13.71,0,0.03,0,0,0,9,10,0,0,0,0,0,19,0,19,E
"Welch's, sparkling soda, strawberry, strawberry",58,13.33,0,0.03,0,0,0,9,9,0,0,0,0,0,18,0,18,D
"Welch's, sparkling soda, grape",56,13.8,0,0.0375,5.46875,0,0,8,10,0,0,0,0,0,18,0,18,D
Sparkling soda,56,13.8,0,0.0275,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"S. Pellegrino, Sparkling Natural Mineral Water",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Protein + fiber drink mix,286,0,0,0.715,0,35.7,35.71,10,0,0,7,0,5,5,17,10,7,C
"Bay valley foods, llc, smoothie base mix 1, whey protein, vanilla bean",400,28,4,1.25,0,0,40,10,10,3,10,0,0,5,33,5,28,E
Cold brew coffee,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Signature cold brew coffee,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
100% arabica coffee,2,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cold brew mocha,5,0,0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cold brew organic coffee,4,0.71,0,0.03,0,0,0.36,0,1,0,0,0,0,0,1,0,1,B
Cold brew coffee,1,0,0,0.0275,0,0,0.28,0,0,0,0,0,0,0,0,0,0,B
Black cold brew coffee concentrate,4,0,0,0.03,0,0,0.83,0,0,0,0,0,0,0,0,0,0,B
Chocolate drink,58,10.83,0.83,0.3025,0,0.4,0.42,9,8,0,3,0,0,0,20,0,20,E
Chocolate Fat Free Milk,46.6102,7.6271,0,0.190678,0,0,3.3898,7,6,0,2,0,0,2,15,2,13,D
Chocolate 1% Lowfat Milk,58,7.5,0.62,0.1875,0,0,3.33,9,6,0,2,0,0,2,17,2,15,D
Chocolate 1% Lowfat Milk,58,7.5,0.62,0.23,0,0,3.33,9,6,0,2,0,0,2,17,2,15,D
Chocolate Lowfat Milk,125,18.33333333,1.25,0.447916667,0,0.416666667,7.083333333,10,10,1,4,0,0,4,25,4,21,E
Chocolate Lowfat Milk,63.55932203,9.322033898,0.63559322,0.233050847,0,0,3.389830508,9,7,0,2,0,0,2,18,2,16,D
"Fruit Rush, Fruit Drink, Grape",12,2.92,0,0.01,0,0,0,1,2,0,0,0,0,0,3,0,3,C
"Fruit Rush, Drink, Watermelon",12,2.92,0,0.01,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Fruit Drink,25,5.83,0,0.01,2.840909091,0,0,4,4,0,0,0,0,0,8,0,8,C
"Fruit Rush, Fruit Drink, Black Cherry",25,5.83,0,0.01,2.5,0,0,4,4,0,0,0,0,0,8,0,8,C
Chocolate 1% Lowfat Milk,62.80193237,9.178743961,0.724637681,0.229468599,0,0.241545894,3.381642512,9,7,0,2,0,0,2,18,2,16,D
Whole chocolate milk,87.5,9.583333333,2.083333333,0.239583333,0,0,3.333333333,10,7,2,2,0,0,2,21,2,19,E
Chocolate whole milk,87.5,9.583333333,2.083333333,0.239583333,0,0,3.333333333,10,7,2,2,0,0,2,21,2,19,E
Strawberry Whole Milk,87.5,10.41666667,2.083333333,0.1875,0,0,3.333333333,10,7,2,2,0,0,2,21,2,19,E
1% Lowfat Chocolate Milk,59,7.63,0.64,0.2025,0,0,3.39,9,6,0,2,0,0,2,17,2,15,D
Vanilla Protein Plus Lowfat Milk,86.95652174,12.31884058,0.724637681,0.27173913,0,0,6.038647343,10,9,0,3,0,0,3,22,3,19,E
Lowfat milk,62.8,7.73,0.725,0.248,0,0.242,4.59,9,6,0,2,0,0,2,17,2,15,D
Chocolate Whole Milk,91.66666667,11.25,2.083333333,0.1875,0,0,3.333333333,10,8,2,2,0,0,2,22,2,20,E
"Ready Leaf, Sweet Tea",33.33333333,8.333333333,0,0.013888889,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Sweetened iced tea,33,8.33,0,0.01,2.5,0,0,5,6,0,0,0,0,0,11,0,11,D
Sweet tea,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Unsweetened tea,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Iced tea cooler,38,9.17,0,0.01,11.67,0,0,6,7,0,0,0,0,0,13,0,13,D
Sweet tea,33,8.75,0,0.01,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Sweet Tea,33,8.75,0,0.01,0,0,0,5,6,0,0,0,0,0,11,0,11,D
"Ready Leaf, Iced Tea Cooler, Lemonade",38,9.17,0,0.01,11.67,0,0,6,7,0,0,0,0,0,13,0,13,D
Lemonade,46,11.25,0,0.01,6.944444444,0,0,7,8,0,0,0,0,0,15,0,15,D
"Ready Leaf, Lemonade",46,11.25,0,0.01,6.944444444,0,0,7,8,0,0,0,0,0,15,0,15,D
Lemonade,46,11.25,0,0.01,7.03125,0,0,7,8,0,0,0,0,0,15,0,15,D
Strawberry Whole Milk,87.5,10.41666667,2.083333333,0.1875,0,0,3.333333333,10,7,2,2,0,0,2,21,2,19,E
Rosemary Alcohol free Tincture,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,B
Still Natural Mineral Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blue sky, blue energy, energy drink",49,11.38,0,0.1925,0,0,0,7,8,0,2,0,0,0,17,0,17,D
"Blue sky, blue energy, energy drink",50,11.25,0,0.1875,0,0,0,7,8,0,2,0,0,0,17,0,17,D
"Blue sky, organic soda, black cherry cherish, black cherry cherish",42,10.45,0,0.0075,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Organic soda,45,11.02,0,0.0075,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Organic soda,45,11.3,0,0.0075,5.65,0,0,7,8,0,0,0,0,0,15,0,15,D
"Blue sky, certified organic soda, orange divine",51,12.43,0,0.0075,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Organic soda, root beer encore",48,12.15,0,0.025,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Blue sky, creamy root beer, stevia soda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blue sky, zero calorie stevia soda, jamaican ginger ale, jamaican ginger ale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blue sky, stevia soda, cherry vanilla cream, cherry vanilla cream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blue sky, zero calorie stevia soda, lemon lime, lemon lime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Natural soda,51,12.99,0,0,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Blue sky, natural soda, lemon lime, lemon lime",37,9.89,0,0.0075,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Natural soda, grapefruit",42,10.73,0,0.0075,0,0,0,6,8,0,0,0,0,0,14,0,14,D
"Blue sky, natural soda, cola",48,12.15,0,0,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Blue sky, natural soda, creamy root beer, creamy root beer",48,12.15,0,0,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Natural Soda, Wild Raspberry",48,12.71,0,0.0075,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Blue sky, natural soda, orange creme, orange creme",45,12.15,0,0.0075,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Blue sky, natural soda",42,10.73,0,0.0075,5,0,0,6,8,0,0,0,0,0,14,0,14,D
Natural soda,40,10.17,0,0.0075,5,0,0,6,7,0,0,0,0,0,13,0,13,D
Natural soda,40,10.45,0,0,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Blue sky, natural soda, black cherry",40,10.45,0,0.0075,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Natural soda,48,12.99,0,0.0075,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Premium lemonade,42,10.42,0,0.005,5.21,0,0,6,7,0,0,0,0,0,13,0,13,D
Premium Raspberry Lemonade,46,10.83,0,0.005,10.83,0,0,7,8,0,0,0,0,0,15,0,15,D
"Best yet, iced tea",34,8.47,0,0.01,0,0,0,5,6,0,0,0,0,0,11,0,11,D
"Best yet, refreshing soda, black cherry",51,12.39,0,0.0175,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Best yet, soda, lemon lime",45,10.99,0,0.0425,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,51,12.39,0,0.0175,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Refreshing white birch beer,48,11.83,0,0.0025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,45,10.99,0,0.0425,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Cream Soda,54,12.96,0,0.02,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Best yet, birch beer",48,11.83,0,0.02,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Mandarin orange seltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Shasta, caffeine free soda, apple, apple",33,7.92,0,0.025,0,0,0,5,6,0,0,0,0,0,11,0,11,D
"Shasta, cola",38,9.17,0,0.025,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Shasta, caffeine free soda, orange",38,9.17,0,0.025,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Shasta, caffeine free soda, strawberry",42,10,0,0.025,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Shasta, caffeine free soda, tiki punch",42,10.83,0,0.025,0,0,0,6,8,0,0,0,0,0,14,0,14,D
"Shasta, caffeine free soda, pineapple, pineapple",46,11.25,0,0.025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Shasta, diet cola",0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Shasta, twist, soda, lemon lime",33,8.33,0,0.025,0,0,0,5,6,0,0,0,0,0,11,0,11,D
"Shasta, zazz, caffeine free soda, grapefruit, grapefruit",33,7.92,0,0.03,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Cola,38,9.17,0,0.0254,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Shasta, caffeine free soda, pineapple",46,11.25,0,0.025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,37,9.3,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Caffeine free soda, fiesta punch!",39,9.58,0,0.0275,11.5609976,0,0,6,7,0,0,0,0,0,13,0,13,D
"Very cherry twist soda, lemon, lime & cherry",39,10.14,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Cola,37,9.3,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Caffeine free soda,42,10.42,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Caffeine free soda, lemon lime",34,8.17,0,0.0275,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Caffeine Free Soda,42,10.99,0,0.0275,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Diet cola,0,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Clover valley, cola",50,12.5,0,0.015,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Clover valley, grape soda, grape",54,13.75,0,0.025,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Lemon lime soda, lemon lime, lemon lime",42,10.83,0,0.0475,0,0,0,6,8,0,0,0,0,0,14,0,14,D
"Clover valley, orange soda, orange",54,13.75,0,0.025,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Soda,56,14.08,0,0.0275,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Mountain explosion soda,51,13.24,0,0.025,5.681818182,0,0,8,9,0,0,0,0,0,17,0,17,D
Diet Cola,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Clover valley, dr. topper",42,11.25,0,0.005,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Soda,38,9.17,0,0.03,0,0,0,6,7,0,0,0,0,0,13,0,13,D
Soda,46,11.25,0,0.03,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Clover valley, diet cola",0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Diet Cola,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Soda,46,10.83,0,0.0575,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Soda,54,14.17,0,0.0375,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Mtn Explosion Soda,54,13.33,0,0.025,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Soda,50,12.5,0,0.0375,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Soda,50,12.5,0,0.03,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Tahiti Pop Soda,54,13.33,0,0.03,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Mtn explosion soda,54,13.52,0,0.0275,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Red soda,50,12.5,0,0.0575,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Clover valley, mtn explosion blue, flavored soda, berry cirtus",50,12.5,0,0.0575,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Red soda,51,12.68,0,0.06,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Clover valley, red mtn explosion soda, cherry citrus",51,12.68,0,0.06,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Clover valley, mtn explosion, berry citrus",51,12.68,0,0.06,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Twist caffeine free soda, lemon lime",34,8.17,0,0.0275,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Caffeine free soda,37,9.3,0,0.0275,0,0,0,6,7,0,0,0,0,0,13,0,13,D
"Soda, tiki punch",62,16.25,0,0.0425,0,0,0,9,10,0,0,0,0,0,19,0,19,E
Sparkling water draft root beer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Apple cider,50,8.75,0,0.025,75,0,0.42,7,6,0,0,4,0,0,13,4,9,C
Organic unfiltered apple cider,42,8.75,0,0.015,100,0.4,0.42,6,6,0,0,10,0,0,12,10,2,B
"Field day, sparkling water, grapefruit, grapefruit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Field day, sparkling water, berry, berry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Classic carbonated natural mineral water,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Watermelon lemonade,42,9.17,0,0.015,76.62109375,0,0,6,7,0,0,4,0,0,13,4,9,C
"Lakewood basics, cold pressed organic drink",29,6.25,0,0.01,18.75,0,0,5,5,0,0,0,0,0,10,0,10,C
Spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cumberland farms, chill zone, blue raspberry soda, blue raspberry",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Red Rage Soda, Cherry",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Cumberland farms, sucka punch soda, tropical punch",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Cumberland farms, chill zone, apple soda, sour apple shock",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Mad Cola",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
Sparkling beverage,2,0.4,0,0.005,23.68421053,0,0,0,1,0,0,0,0,0,1,0,1,B
"Chill Zone, Purple Palooza, Soda",52,13.37,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Lotta Melon Soda, Watermelon",52,13.37,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Cumberland farms, chill zone, lemonaze soda, lemonade",52,13.03,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Soda, Strawberry Banana",52,13.03,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Razza Lemon, Soda, Raspberry, Lemonade",52,13.2,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Chill Zone, Cotton Candy, Cotton Candy Soda",51,12.86,0,0.01,0,0,0,8,9,0,0,0,0,0,17,0,17,D
"Cumberland farms, sno, sparkling beverage, orange mango",0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cumberland farms, sno, sparkling beverage, pink grape fruit, pink grape fruit",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cumberland farms, sparkling beverage, lemonade, lemonade",0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cumberland farms, chill zone, orange soda, orange",56,13.87,0,0.01,0,0,0,8,10,0,0,0,0,0,18,0,18,D
Drinkable Yogurt,94.68599034,14.00966184,1.93236715,0.084541063,0.45349447,0,3.381642512,10,10,1,0,0,0,2,21,2,19,E
Drinkable yogurt saborico,116,16.91,2.42,0.0175,0.232473958,0,3.38,10,10,2,0,0,0,2,22,2,20,E
"Marquez Brothers, El Mexicano Brand, Drinkable Yogurt, Strawberry",116,16.91,2.42,0.12,0,0,3.38,10,10,2,1,0,0,2,23,2,21,E
Drinkable yogurt saborico,116,16.91,2.42,0.12,0.118407118,0,3.38,10,10,2,1,0,0,2,23,2,21,E
Drinkable yogurt,116,16.91,2.42,0.12,0.183823529,0,3.38,10,10,2,1,0,0,2,23,2,21,E
"Drinkable Yogurt Saborico, Drinkable Yogurt, Pina Colada",95.16908213,14.49275362,1.93236715,0.092995169,1.129582268,0,3.381642512,10,10,1,1,0,0,2,22,2,20,E
Drinkable Yogurt,112,16.67,2.5,0.105,0.949650735,0,3.33,10,10,2,1,0,0,2,23,2,21,E
Strawberry Banana Drinkable Yogurt,112,16.7,2.5,0.104,0.711534926,0,3.33,10,10,2,1,0,0,2,23,2,21,E
"Marquez Brothers, El Mexicano, Drinkable Yogurt, Peach",112,16.67,2.5,0.10668,0.234348958,0,3.33,10,10,2,1,0,0,2,23,2,21,E
"White lemonade with b vitamins fruit juice, lemonade",0,0,0,2.5,0,0,0,0,0,0,10,0,0,0,10,0,10,C
"Black cherry energy fruit juice, black cherry",0,0,0,1.25,0,0,0,0,0,0,10,0,0,0,10,0,10,C
Raspberry Tea,33,7.5,0,0.01,2.5,0,0,5,6,0,0,0,0,0,11,0,11,D
Lemonade,50,7.5,0,0.01,0,0,0,7,6,0,0,0,0,0,13,0,13,D
